StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Intro,gender,age,races_1,races_2,races_3,races_4,races_5,races_6,races_7,employment_status,marital_status,children,household_income,education_level,state,country,political_orientaton,political_orientaton_4_TEXT,republican_strength,democrat_strength,party_alignment,political_Ideology_1,voted,vote_for,shopping_freq,monthly_spend,brands_type_pref_1,brands_type_pref_2,brands_type_pref_3,brands_type_pref_4,brands_type_pref_5,brands_type_pref_6,vacation_travel_freq,brand_importance,discount_importance,buy_decision_style,device_used_to_buy_1,device_used_to_buy_2,device_used_to_buy_3,device_used_to_buy_5,social_m_influence,eco_friendly_imp,pq_1,pq_2,pq_3,pq_4,pq_5,pq_6_reverse_score,pq_7_reverse_score,pq_8_reverse_score,pq_9_reverse_score,pq_attention_check_1,pq_10_reverse_score,pq_11,pq_12,pq_13,pq_attention_check_2,pq_14,pq_15_reverse_score,pq_16_reverse_score,pq_17_reverse_score,pq_18_reverse_score,pq_19_reverse_score,pq_20_reverse_score,p_1_openness_item_1,p_1_openness_item_2,p_1_openness_item_3,p_1_openness_item_4,p_1_openness_item_5,p_1_openness_item_6,p_1_consc_item_1,p_1_consc_item_2,p_1_consc_item_3,p_1_consc_item_4,p_1_consc_item_5,p_1_consc_item_6,p_1_extr_item_1,p_1_extr_item_2,p_1_extr_item_3,p_1_extr_item_4,p_1_extr_item_5,p_1_extr_item_6,p_1_agree_item_1,p_1_agree_item_2,p_1_agree_item_3,p_1_agree_item_4,p_1_agree_item_5,p_1_agree_item_6,p_1_neuro_item_1,p_1_neuro_item_2,p_1_neuro_item_3,p_1_neuro_item_4,p_1_neuro_item_5,p_1_neuro_item_6,p_2_openness_item_1,p_2_openness_item_2,p_2_openness_item_3,p_2_openness_item_4,p_2_openness_item_5,p_2_openness_item_6,p_2_consc_item_1,p_2_consc_item_2,p_2_consc_item_3,p_2_consc_item_4,p_2_consc_item_5,p_2_consc_item_6,p_2_extr_item_1,p_2_extr_item_2,p_2_extr_item_3,p_2_extr_item_4,p_2_extr_item_5,p_2_extr_item_6,p_2_agree_item_1,p_2_agree_item_2,p_2_agree_item_3,p_2_agree_item_4,p_2_agree_item_5,p_2_agree_item_6,p_2_neuro_item_1,p_2_neuro_item_2,p_2_neuro_item_3,p_2_neuro_item_4,p_2_neuro_item_5,p_2_neuro_item_6,p_3_openness_item_1,p_3_openness_item_2,p_3_openness_item_3,p_3_openness_item_4,p_3_openness_item_5,p_3_openness_item_6,p_3_consc_item_1,p_3_consc_item_2,p_3_consc_item_3,p_3_consc_item_4,p_3_consc_item_5,p_3_consc_item_6,p_3_extr_item_1,p_3_extr_item_2,p_3_extr_item_3,p_3_extr_item_4,p_3_extr_item_5,p_3_extr_item_6,p_3_agree_item_1,p_3_agree_item_2,p_3_agree_item_3,p_3_agree_item_4,p_3_agree_item_5,p_3_agree_item_6,p_3_agree_att_check,p_3_neuro_item_1,p_3_neuro_item_2,p_3_neuro_item_3,p_3_neuro_item_4,p_3_neuro_item_5,p_3_neuro_item_6,post_shop_survey_q_1,post_shop_survey_q_2,post_shop_survey_q_3,post_shop_survey_q_4_1,post_shop_survey_q_4_2,post_shop_survey_q_4_3,post_shop_survey_q_4_4,post_shop_survey_q_4_5,post_shop_survey_q_4_6,post_shop_survey_q_4_6_TEXT,post_shop_q1,post_shop_q2,seriousness_check,Q_TotalDuration,DeviceIdentifier,source,UserAgent,PROLIFIC_PID,STUDY_ID,SESSION_ID,EarlyExit,intellectImagination_score,extraversion_score,agreeableness_score,conscientiousness_score,neuroticism_score,CompleteExit
2024-12-12 20:27:13,2024-12-12 20:39:31,0,100,737,1,2024-12-12 20:39:31,R_1ctHi2CQE4Q2fvz,anonymous,EN,1,,0,0,,2,2,56,,,,,,1,,2,4,1,1,5,17,,2,,,1,,0,1,2,3,1,,1,,,,,1,1,4,2,,,,1,1,2,1,5,3,2,5,2,2,1,3,5,1,3,5,3,2,2,1,3,1,1,3,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,1,2,2,1,4,4,3,3,3,3,4,4,3,4,3,3,3,3,2,2,2,2,4,4,4,4,3,3,2,2,2,2,2,2,4,4,5,5,4,4,4,4,4,4,3,3,1,1,1,1,1,1,4,4,3,4,3,3,1,1,1,1,1,1,4,4,4,4,3,3,2,4,4,3,4,3,3,2,3,4,,,,,1,1,"eco friendly, fair trade, reduced carbon impact",2,4,2,737,,prolific_final,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0",6604613c980e905f7748e9c1,675867a866926f4f99073407,675b46fba9c47cebf7c75c68,,0.8,0.55,0.95,0.8,0.5,1
2024-12-12 20:27:21,2024-12-12 20:39:34,0,100,733,1,2024-12-12 20:39:35,R_6zMhkScg3swXYTG,anonymous,EN,0.8000000119,,0,45,,2,2,24,,1,,,,,,2,2,2,2,5,31,,1,,1,,,7,1,1,1,4,1,,1,,1,,5,5,4,2,1,,,,6,5,4,5,5,1,5,4,1,1,1,5,1,5,5,5,2,2,1,5,2,2,2,1,2,4,5,5,5,4,1,5,4,4,5,5,1,4,4,4,5,5,2,5,5,5,5,5,1,5,4,5,4,5,1,3,4,5,5,5,1,4,4,4,5,4,1,3,4,5,4,5,4,5,4,4,4,5,1,5,5,5,5,5,1,4,4,5,5,5,1,4,4,5,4,4,1,5,5,5,4,4,1,5,5,4,5,4,5,5,5,5,4,4,4,1,5,2,1,1,1,1,,,,5,5,2,733,,prolific_final,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0,671f714f1e2dda7b5685b3d7,675867a866926f4f99073407,675b4713327b77fbb95b50f8,,0.8,0.6,0.95,0.95,0.6,1
2024-12-12 20:27:05,2024-12-12 20:39:43,0,100,757,1,2024-12-12 20:39:44,R_6DGUi1d1IyHFJqA,anonymous,EN,1,,0,0,,2,1,47,1,,,,,,,2,5,0,1,5,36,,2,,,1,,2,1,2,3,2,,1,,1,1,1,2,2,4,2,1,,1,,1,5,1,3,2,4,5,4,2,3,2,5,2,1,3,5,2,4,2,4,2,3,1,1,2,2,3,3,2,3,4,4,4,4,5,5,2,2,2,2,1,2,5,5,5,5,5,5,5,5,4,4,5,5,3,2,3,3,2,2,5,5,4,4,5,5,4,4,3,3,4,4,5,5,5,5,5,5,4,4,3,3,4,4,3,3,3,4,3,3,5,5,5,5,5,5,2,2,2,3,2,2,5,5,5,5,5,5,2,4,4,4,4,4,4,3,4,5,1,,1,1,,,,5,5,2,757,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",62c026818910950fc380e599,675867a866926f4f99073407,675b470f6b5a8d7cbfdaf80c,,0.8,0.3,0.7,0.65,0.85,1
2024-12-12 20:27:22,2024-12-12 20:39:53,0,100,750,1,2024-12-12 20:39:53,R_5jHU4fMTKG1WvjO,anonymous,EN,1,,0,0,,2,2,30,1,,,,,,,1,2,0,5,6,7,,2,,,1,,0,1,2,2,4,,,,1,,,4,4,3,2,1,,1,,2,2,4,3,4,1,3,2,3,2,5,5,3,5,4,2,2,1,3,2,2,2,3,4,4,4,4,4,4,4,2,3,2,3,3,3,2,2,1,3,4,3,3,4,3,3,4,3,3,4,4,4,4,4,4,4,3,4,3,3,3,3,5,3,5,4,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,5,4,3,2,2,1,2,2,1,3,3,3,3,3,3,4,3,5,4,1,2,3,3,3,3,3,2,2,4,4,4,5,4,4,3,3,3,,,1,,,,,2,2,2,750,,prolific_final,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",65293fa9b73b0edd4fd93b95,675867a866926f4f99073407,675b4719eb4d2e1977b7d363,,0.55,0.85,0.7,0.7,0.3,1
2024-12-12 20:27:19,2024-12-12 20:40:05,0,100,766,1,2024-12-12 20:40:06,R_7nGK0qLazPpMJjT,anonymous,EN,1,,0,10,,2,2,18,1,,,,,,,2,5,0,5,2,31,,2,,,2,,4,2,,2,2,,,1,1,,1,2,2,5,2,1,,1,,4,4,4,4,3,2,4,2,2,3,4,5,1,4,5,4,2,1,2,2,3,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,3,4,4,3,4,3,4,3,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,4,1,,1,1,1,,,3,3,2,766,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0",671c102c7e10006dcb5884f3,675867a866926f4f99073407,675b4714d4cfbc8c5f9b2670,,0.8,0.8,0.8,0.7,0.45,1
2024-12-12 20:27:24,2024-12-12 20:40:40,0,100,795,1,2024-12-12 20:40:41,R_3JDymWynrpCdLiF,anonymous,EN,1,,0,0,,2,2,46,1,,,,,,,4,1,3,4,3,19,,1,,2,,,6,1,1,2,3,,1,1,,,1,4,3,3,2,1,,1,,4,2,3,4,2,2,4,2,2,2,4,5,2,4,5,5,2,4,2,3,1,2,3,2,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,3,3,2,3,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,5,4,5,4,5,5,5,5,3,3,3,2,3,3,5,4,5,5,5,5,3,4,3,4,3,4,3,4,3,3,2,3,2,4,4,3,4,4,4,3,4,4,,,1,1,,,,4,4,2,795,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",670efc8f27af6732888de1d8,675867a866926f4f99073407,675b4714afd900f03fd744b9,,0.7,0.7,0.9,0.75,0.55,1
2024-12-12 20:29:27,2024-12-12 20:40:56,0,100,689,1,2024-12-12 20:40:57,R_6TLfxuKmPWiXe2l,anonymous,EN,1,,0,0,,2,1,29,1,,,,,,,2,5,0,1,3,45,,3,,,,2,3,2,,3,1,,1,,,,,1,1,4,2,,,,1,1,1,2,4,1,1,5,4,5,4,5,5,1,2,4,4,2,1,1,4,5,2,2,1,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,1,1,1,1,1,1,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,2,2,3,2,2,2,5,5,5,5,5,5,1,1,1,1,1,1,4,4,4,4,4,4,2,5,5,5,5,5,5,3,4,4,1,,1,1,,,,3,5,2,689,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",641351c9058c0f951d9660ee,675867a866926f4f99073407,675b471f2d18e7e0d1282b1e,,0.8,0.4,0.5,0.55,0.35,1
2024-12-12 20:27:10,2024-12-12 20:41:10,0,100,839,1,2024-12-12 20:41:10,R_6TExaDc9iidF9pn,anonymous,EN,1,,0,0,,2,2,41,1,,,,,,,2,5,2,2,5,44,,2,,,1,,0,1,2,2,3,,1,,1,,1,5,1,4,2,1,1,1,1,1,4,2,5,1,4,5,4,1,5,2,5,1,2,5,5,2,4,1,5,1,5,1,1,3,2,2,3,2,2,4,4,3,4,5,5,1,2,2,1,2,2,5,5,3,4,5,4,4,4,3,4,4,4,2,2,2,3,2,2,4,4,4,4,4,4,1,1,1,1,1,1,4,5,4,5,4,4,5,5,5,5,5,5,3,3,2,2,2,2,5,5,5,5,5,4,1,1,1,2,2,2,5,5,4,5,4,5,2,5,4,4,5,4,4,3,3,4,,,1,1,,,,3,4,2,839,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66cbd449c6029aaeeafcb71f,675867a866926f4f99073407,675b4709ad0124cb0190697d,,0.8,0.35,1,0.4,0.85,1
2024-12-12 20:27:18,2024-12-12 20:41:13,0,100,835,1,2024-12-12 20:41:14,R_1PmXtbnWzI86hRP,anonymous,EN,1,,0,0,,2,2,49,,1,,,,,,3,5,0,4,4,1,,2,,,2,,4,1,2,3,2,,1,,1,,1,2,3,5,2,1,,1,,2,5,1,4,5,5,1,4,4,1,5,5,5,2,4,5,2,5,5,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,4,2,4,2,2,4,4,2,4,2,2,4,4,2,4,2,2,4,4,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,3,4,4,4,4,2,3,1,,1,,,,,4,1,2,835,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66c5433b1c4230c095c6236c,675867a866926f4f99073407,675b471a1d90494d6cd74524,,0.45,0.35,0.7,1,0.65,1
2024-12-12 20:26:54,2024-12-12 20:41:24,0,100,869,1,2024-12-12 20:41:24,R_7MsUJNC5DycnMbV,anonymous,EN,0.200000003,,0,0,,2,2,37,1,,,,,,,1,1,2,5,5,10,,1,,1,,,7,1,1,2,5,1,,1,1,1,,5,5,5,2,1,,1,,6,4,4,5,5,2,4,2,1,2,4,5,1,5,5,5,2,1,1,4,1,3,4,1,5,5,5,5,5,5,4,4,4,3,4,4,4,4,3,4,4,4,2,4,4,4,4,4,3,4,3,4,4,4,5,4,3,4,4,4,4,3,4,4,4,4,5,5,5,5,5,5,4,4,5,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,2,5,5,5,5,5,5,4,5,4,,,1,,,,,4,3,2,869,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",66f1c6ca9c0198a5ef531e29,675867a866926f4f99073407,675b46fa2da2a2e354fc9c05,,0.75,0.75,1,0.85,0.35,1
2024-12-12 20:27:29,2024-12-12 20:41:24,0,100,835,1,2024-12-12 20:41:25,R_1dwkbYxAz5ZPCrn,anonymous,EN,1,,0,0,,2,1,39,1,,,,,,,2,5,0,4,3,14,,2,,,1,,2,1,2,2,2,,1,,,,,4,3,3,2,,,,1,2,1,1,2,3,3,4,4,4,2,3,5,3,1,3,4,2,4,2,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,3,3,2,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,3,,,1,1,,,,3,4,2,835,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",55d234b45bc5bc0005d9039d,675867a866926f4f99073407,675b470361fec338d859a7b5,,0.65,0.3,0.45,0.75,0.7,1
2024-12-12 20:26:58,2024-12-12 20:42:29,0,100,931,1,2024-12-12 20:42:30,R_70SaarpbGtWYZTA,anonymous,EN,1,,0,0,,2,1,23,,,,1,,,,5,5,0,5,3,5,,2,,,2,,3,1,2,3,3,,1,,,,,2,3,4,2,1,,1,1,4,2,2,5,5,1,4,3,2,4,4,5,3,2,5,4,2,1,1,4,2,1,4,2,3,2,2,2,3,2,4,4,3,4,4,4,2,2,2,3,2,2,4,4,3,4,4,4,4,5,4,5,4,5,3,4,4,4,4,4,4,4,4,4,5,4,2,2,2,2,3,2,4,4,3,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,3,2,3,3,2,3,2,2,3,2,2,2,3,4,3,3,3,3,2,5,5,4,4,5,4,3,4,4,1,,1,,1,,,4,5,2,931,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5c3aba062b75d300019898eb,675867a866926f4f99073407,675b4705de696b7fa8c3087f,,0.6,0.45,0.9,0.8,0.3,1
2024-12-12 20:26:37,2024-12-12 20:43:07,0,100,990,1,2024-12-12 20:43:08,R_5PHvOMYz08fxtog,anonymous,EN,1,,0,0,,2,2,29,,,,1,,,,1,2,0,4,5,45,,2,,,2,,0,1,2,2,2,,1,1,1,,,5,3,3,2,1,1,1,,4,4,2,4,2,3,4,5,2,4,4,5,2,3,4,4,2,4,2,4,2,2,2,1,1,1,1,1,1,1,4,3,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,5,5,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,5,4,4,4,4,1,1,1,1,2,2,4,4,3,4,3,4,2,2,2,2,2,2,4,4,4,4,3,4,2,2,2,2,3,2,3,3,4,4,,,1,1,,,,4,5,2,990,,prolific_final,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:133.0) Gecko/20100101 Firefox/133.0,66467e6f4c38889f9d043c4b,675867a866926f4f99073407,675b46f9c17600301b1297da,,0.75,0.4,0.8,0.6,0.65,1
2024-12-12 20:27:14,2024-12-12 20:43:22,0,100,967,1,2024-12-12 20:43:23,R_7djwJwQzlZB1bB7,anonymous,EN,1,,0,0,,2,2,24,1,,,1,1,,,2,1,0,2,5,26,,3,,,,1,4,1,,2,4,,1,,1,1,1,4,2,4,2,,1,1,,4,5,3,3,3,3,3,2,3,4,4,5,2,4,3,3,2,2,4,2,2,3,3,2,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,3,3,4,2,3,3,2,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,5,4,2,4,4,4,5,5,5,3,4,4,,,1,1,,,,3,4,2,967,,prolific_final,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",664a16dadcc9b3525dd04be1,675867a866926f4f99073407,675b470c754de2b5f231fc60,,0.75,0.75,0.65,0.55,0.5,1
2024-12-12 20:27:23,2024-12-12 20:43:24,0,100,961,1,2024-12-12 20:43:25,R_3FQgQJVmzwRHZzG,anonymous,EN,1,,0,0,,2,2,47,1,,,,,,,2,1,3,2,3,10,,1,,1,,,4,1,1,3,3,,1,,,,,2,3,4,2,1,,1,,2,2,2,3,4,3,3,4,3,2,4,5,3,3,4,4,2,4,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,3,3,2,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,3,3,3,1,,1,1,,,,3,2,2,961,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",66c3c5911e7967d097094e5e,675867a866926f4f99073407,675b471e590240a5782de6d8,,0.6,0.55,0.65,0.8,0.65,1
2024-12-12 20:27:30,2024-12-12 20:43:28,0,100,957,1,2024-12-12 20:43:29,R_1cA8b3xPLTuKZMK,anonymous,EN,1,,0,0,,2,2,35,,,1,,,,,1,2,3,3,3,10,,2,,,1,,0,1,2,2,2,,1,,,,,2,3,5,2,1,,1,,4,5,2,4,2,2,5,4,1,4,4,5,1,1,3,4,2,2,1,5,1,3,3,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,3,2,4,5,4,4,4,4,1,1,2,2,3,2,2,2,2,1,2,2,4,4,5,4,3,4,1,1,1,1,1,1,4,4,4,4,4,3,1,1,1,1,1,1,4,4,3,4,2,2,2,4,4,4,4,4,4,3,2,3,,,1,1,,,,3,5,2,957,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5758948e00ca320007267deb,675867a866926f4f99073407,675b471f882a5d113e0f2979,,0.8,0.3,0.85,0.55,0.45,1
2024-12-12 20:27:18,2024-12-12 20:43:30,0,100,971,1,2024-12-12 20:43:31,R_6SwwTNdBcz3UtBB,anonymous,EN,1,,0,0,,2,1,28,1,,,,,,,2,5,0,1,3,39,,3,,,,2,0,2,,3,3,,1,,1,,1,4,2,3,2,1,,,1,2,4,2,4,5,2,4,3,4,2,5,5,2,4,4,5,2,2,2,3,4,1,3,1,2,2,2,2,2,2,5,5,5,4,4,4,1,1,1,1,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,5,5,2,1,1,1,1,1,4,4,5,4,4,4,4,4,4,5,5,4,2,2,2,2,2,2,5,5,5,5,5,5,1,1,1,1,1,1,5,5,4,5,5,5,2,4,4,4,5,4,4,3,3,2,1,,1,,,,,4,3,2,971,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5eea591930ca5f0ddaa75a7f,675867a866926f4f99073407,675b471bdd2fad3f3a98854e,,0.75,0.6,0.6,0.95,0.4,1
2024-12-12 20:26:45,2024-12-12 20:43:57,0,100,1031,1,2024-12-12 20:43:57,R_3lzf13BWvCm9B4V,anonymous,EN,1,,0,20,,2,1,35,,1,,,,,,3,5,0,2,4,11,,2,,,1,,2,1,2,2,3,,1,,1,,1,4,3,4,2,,,1,,2,2,1,5,4,1,5,5,2,1,5,5,1,1,3,5,2,1,1,5,2,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,3,3,2,2,2,2,1,1,2,2,2,2,4,4,4,5,5,5,4,4,3,3,2,2,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,5,5,5,5,5,4,5,5,1,,1,1,,,,4,3,2,1031,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",66805f486ae4ada5289839e3,675867a866926f4f99073407,675b46fe2a00d0075cd6d10d,,0.8,0.2,0.8,0.95,0.35,1
2024-12-12 20:26:49,2024-12-12 20:44:11,0,100,1042,1,2024-12-12 20:44:12,R_3YogdKKT2SfH5Kn,anonymous,EN,1,,0,5,,2,1,47,1,,,,,,,2,5,0,5,6,5,,3,,,,2,3,1,2,3,2,1,1,1,1,1,1,4,3,3,2,1,1,1,,1,4,3,4,3,3,4,3,2,2,4,5,2,3,4,4,2,3,2,3,2,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,2,4,4,4,4,4,4,3,3,4,1,,,,,,,1,3,2,1042,,prolific_final,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66a933fdb94f29e639165388,675867a866926f4f99073407,675b46fa4f28941a21e6b8aa,,0.7,0.6,0.8,0.7,0.55,1
2024-12-12 20:27:02,2024-12-12 20:44:20,0,100,1037,1,2024-12-12 20:44:21,R_15v9Vjmv0Ax1JIJ,anonymous,EN,1,,0,5,,2,1,38,,,,1,,,,1,5,0,3,5,33,,2,,,1,,2,1,2,3,3,,1,,1,,1,2,3,4,2,,1,,1,1,4,1,2,3,2,2,5,4,2,2,5,4,1,2,4,2,4,4,5,4,2,1,4,2,2,2,2,2,2,4,4,3,4,4,5,2,2,2,2,2,2,3,3,3,3,3,4,4,4,3,4,4,4,1,1,1,1,1,1,4,4,3,4,3,4,1,1,2,1,2,2,3,3,2,3,2,3,2,3,2,2,2,3,1,1,1,1,1,1,3,3,3,3,4,4,2,2,2,2,2,2,4,4,3,4,4,5,2,4,4,3,4,3,4,2,3,2,,,1,1,,,,4,5,2,1037,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",558fff05fdf99b3f7aada357,675867a866926f4f99073407,675b4714a1e2f354346b7274,,0.5,0.2,0.4,0.75,0.75,1
2024-12-12 20:27:19,2024-12-12 20:44:24,0,100,1025,1,2024-12-12 20:44:25,R_1dS9WvF8tRcuujN,anonymous,EN,1,,0,5,,2,2,36,1,,,1,1,,,1,2,0,1,5,36,,3,,,,2,3,1,2,2,3,,1,,1,,1,1,4,4,2,1,,,1,1,2,1,4,1,4,4,4,1,5,1,5,1,1,5,3,2,5,1,4,1,5,3,1,1,2,2,1,1,1,2,4,3,2,3,4,2,3,2,2,2,2,4,4,3,4,4,4,5,5,3,4,5,5,2,5,2,2,2,2,2,4,2,2,2,2,1,2,1,1,1,1,3,2,3,3,2,2,4,4,2,2,1,1,2,2,2,1,2,2,3,4,3,2,4,4,1,3,1,1,1,1,4,4,3,2,4,4,2,3,4,3,3,4,4,3,1,1,,,1,1,,,,1,5,2,1025,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",5e09ffd8fa3d102a583771c1,675867a866926f4f99073407,675b470a2d588d794488afb1,,0.75,0.3,0.95,0.3,0.85,1
